time[s],setpoint[rad],velocity[rad]
 14.715000,6294.67139,6160.09570
 14.717500,6294.67139,6144.15234
 14.720000,6380.61572,6264.24512
 14.722500,6380.61572,6328.36670
 14.725000,6206.12500,6328.36670
 14.727500,6197.84131,6357.13672
 14.730000,6197.84131,6307.31787
 14.732500,6267.61328,6248.87793
 14.735000,6267.61328,6232.01758
 14.737500,6267.61328,6232.01758
 14.740000,6079.61719,6232.01758
 14.742500,6079.61719,6260.44238
 14.745000,6158.44580,6264.49609
 14.747500,6158.44580,6203.36914
 14.750000,6459.79102,6178.66455
 14.752500,6172.82666,6333.47607
 14.755000,6172.82666,6403.03857
 14.757500,6172.82666,6403.03857
 14.760000,6418.02002,6276.27002
 14.762500,6418.02002,6354.33740
 14.765000,6105.53467,6354.33740
 14.767500,6263.53564,6295.78955
 14.770000,6263.53564,6295.78955
 14.772500,6263.53564,6233.10010
 14.775000,6226.18604,6257.37793
 14.777500,6271.52979,6257.37793
 14.780000,6271.52979,6247.12939
 14.782500,6271.52979,6240.19824
 14.785000,6164.22900,6257.42480
 14.787500,6186.82275,6265.22852
 14.790000,6186.82275,6209.57715
 14.792500,6186.82275,6209.57715
 14.795000,6473.07471,6202.12500
 14.797500,6130.36182,6349.02246
 14.800000,6130.36182,6349.02246
 14.802500,6130.36182,6417.37695
 14.805000,6366.86377,6322.73486
 14.807500,6366.86377,6259.28027
 14.810000,6157.41211,6345.15625
 14.812500,6157.41211,6283.17432
 14.815000,6383.47754,6283.17432
 14.817500,6383.47754,6241.77100
 14.820000,6349.53467,6354.88281
 14.822500,6349.53467,6354.88281
 14.825000,6114.82666,6353.06982
 14.827500,6322.05029,6351.96582
 14.830000,6322.05029,6221.38672
 14.832500,6247.24707,6276.80371
 14.835000,6247.24707,6301.68750
 14.837500,6247.24707,6312.93506
 14.840000,6312.10156,6312.93506
 14.842500,6347.52051,6302.70703
 14.845000,6347.52051,6307.92627
 14.847500,6347.52051,6329.72266
 14.850000,6316.04541,6329.72266
 14.852500,6316.04541,6331.80420
 14.855000,6398.45410,6331.80420
 14.857500,6398.45410,6331.80420
 14.860000,6371.20215,6323.08398
 14.862500,6371.20215,6320.81006
 14.867500,6184.88916,6363.56543
 14.867500,6461.76367,6308.74121
 14.870000,6461.76367,6308.74121
 14.872500,6461.76367,6308.74121
 14.875000,6391.07568,6374.69043
 14.877500,6391.07568,6383.70850
 14.880000,6360.66650,6383.70850
 14.882500,6360.66650,6387.73291
 14.885000,6167.97705,6390.40820
 14.887500,6167.97705,6317.04102
 14.890000,6382.79541,6317.04102
 14.892500,6382.79541,6267.95215
 14.895000,6092.10742,6234.97949
 14.897500,6241.95459,6242.46191
 14.900000,6241.95459,6192.87402
 14.902500,6241.95459,6192.87402
 14.905000,6083.99609,6219.87451
 14.907500,6254.01123,6237.50293
 14.910000,6254.01123,6186.86182
 14.912500,6254.01123,6186.86182
 14.915000,6318.25146,6223.88574
 14.917500,6318.25146,6240.46143
 14.920000,6328.03076,6283.26904
 14.922500,6328.03076,6302.57568
 14.925000,6324.18848,6322.85107
 14.927500,6324.18848,6323.63281
 14.930000,6187.21924,6323.92773
 14.932500,6187.21924,6323.92773
 14.935000,6338.08398,6248.66943
 14.937500,6338.08398,6248.66943
 14.940000,6136.47412,6297.90820
 14.942500,6136.47412,6320.00098
 14.945000,6283.94336,6329.99414
 14.947500,6283.94336,6266.17676
 14.950000,6083.23730,6256.78223
 14.952500,6083.23730,6256.78223
 14.955000,6259.22705,6199.54688
 14.957500,6259.22705,6161.16846
 14.960000,6424.01758,6239.43750
 14.962500,6355.71143,6341.05225
 14.965000,6355.71143,6386.77930
 14.967500,6355.71143,6386.77930
 14.970000,6114.08691,6376.51660
 14.972500,6266.06494,6285.42383
 14.975000,6266.06494,6285.42383
 14.977500,6266.06494,6228.93164
 14.980000,6244.45947,6232.38867
 14.982500,6148.67969,6239.02100
 14.985000,6148.67969,6239.02100
 14.987500,6148.67969,6241.99121
 14.990000,6393.78613,6211.27490
 14.995000,6445.10840,6302.46484
 14.995000,6445.10840,6352.79736
 14.997500,6445.10840,6352.79736
 15.000000,8014.28955,6403.61768
 15.002500,8014.28955,6426.43066
 15.005000,8014.28955,7693.72314
 15.007500,8014.28955,7870.22900
 15.010000,8014.28955,7949.57031
 15.012500,8014.28955,7949.57031
 15.015000,8014.28955,7985.21484
 15.017500,8014.28955,8008.46191
 15.020000,8014.28955,8011.71924
 15.022500,8014.28955,8013.13379
 15.025000,8014.28955,8013.13379
 15.027500,8014.28955,8013.76416
 15.030000,8014.28955,8014.18457
 15.032500,8014.28955,8014.23047
 15.035000,8014.28955,8014.23047
 15.037500,8014.28955,8014.26318
 15.040000,8014.28955,8014.28662
 15.042500,8014.28955,8014.29297
 15.045000,8014.28955,8014.29297
 15.047500,8014.28955,8014.27637
 15.050000,8014.28955,8014.27637
 15.052500,8014.28955,8014.29785
 15.055000,8014.28955,8014.29785
 15.057500,8014.28955,8014.29785
 15.060000,8014.28955,8014.29102
 15.062500,8014.28955,8014.29736
 15.065000,8014.28955,8014.28955
 15.067500,8014.28955,8014.29736
 15.070000,8014.28955,8014.29736
 15.072500,8014.28955,8014.28223
 15.075000,8014.28955,8014.28906
 15.077500,8014.28955,8014.29688
 15.080000,8014.28955,8014.28271
 15.082500,8014.28955,8014.28857
 15.085000,8014.28955,8014.29736
 15.087500,8014.28955,8014.28271
 15.090000,8014.28955,8014.29688
 15.092500,8014.28955,8014.28271
 15.095000,8014.28955,8014.28271
 15.097500,8014.28955,8014.28906
 15.100000,8014.28955,8014.29688
 15.102500,8014.28955,8014.28271
 15.105000,8014.28955,8014.28906
 15.107500,8014.28955,8014.28271
 15.110000,8014.28955,8014.28271
 15.112500,8014.28955,8014.29688
 15.115000,8014.28955,8014.29688
 15.117500,8014.28955,8014.28906
 15.120000,8014.28955,8014.29688
 15.122500,8014.28955,8014.29688
 15.125000,8014.28955,8014.28271
 15.127500,8014.28955,8014.28906
 15.130000,8014.28955,8014.29688
 15.132500,8014.28955,8014.28906
 15.135000,8014.28955,8014.28906
 15.137500,8014.28955,8014.29688
 15.140000,8014.28955,8014.28271
 15.142500,8014.28955,8014.28906
 15.145000,8014.28955,8014.29688
 15.147500,8014.28955,8014.28857
 15.150000,8014.28955,8014.29688
 15.152500,8014.28955,8014.29688
 15.155000,8014.28955,8014.28271
 15.157500,8014.28955,8014.29688
 15.160000,8014.28955,8014.28320
 15.162500,8014.28955,8014.28320
 15.165000,8014.28955,8014.28857
 15.167500,8014.28955,8014.29688
 15.170000,8014.28955,8014.28906
 15.172500,8014.28955,8014.29688
 15.175000,8014.28955,8014.29688
 15.177500,8014.28955,8014.28320
 15.180000,8014.28955,8014.28857
 15.182500,8014.28955,8014.29688
 15.185000,8014.28955,8014.28271
 15.187500,8014.28955,8014.29688
 15.190000,8014.28955,8014.29688
 15.192500,8014.28955,8014.28320
 15.195000,8014.28955,8014.28857
 15.197500,8014.28955,8014.29688
 15.200000,6024.48340,8014.28271
 15.202500,6024.48340,8014.28906
 15.205000,6024.48340,8014.29688
 15.207500,6024.48340,7358.28369
 15.210000,6024.48340,6623.80566
 15.212500,6024.48340,6426.23389
 15.215000,6024.48340,6426.23389
 15.217500,6024.48340,6293.76562
 15.220000,6024.48340,6204.96875
 15.222500,6024.48340,6145.50977
 15.225000,6024.48340,6105.58887
 15.227500,6024.48340,6078.82617
 15.230000,6024.48340,6060.95898
 15.232500,6024.48340,6040.83301
 15.235000,6024.48340,6040.83301
 15.237500,6024.48340,6035.45410
 15.240000,6024.48340,6031.85303
 15.242500,6024.48340,6027.79150
 15.245000,6024.48340,6026.69482
 15.247500,6024.48340,6026.69482
 15.250000,6024.48340,6025.97412
 15.252500,6024.48340,6025.49072
 15.255000,6024.48340,6025.49072
 15.257500,6024.48340,6024.79980
 15.260000,6024.48340,6024.79980
 15.262500,6024.48340,6024.59863
 15.265000,6024.48340,6024.59863
 15.267500,6024.48340,6024.60254
 15.270000,6024.48340,6024.54395
 15.272500,6024.48340,6024.54150
 15.275000,6024.48340,6024.54150
 15.277500,6024.48340,6024.50049
 15.280000,6024.48340,6024.47998
 15.282500,6024.48340,6024.47852
 15.285000,6024.48340,6024.47168
 15.287500,6024.48340,6024.47168
 15.290000,6024.48340,6024.47461
 15.292500,6024.48340,6024.47168
 15.295000,6024.48340,6024.50684
 15.297500,6024.48340,6024.50684
 15.300000,6024.48340,6024.47119
 15.302500,6024.48340,6024.50879
 15.305000,6024.48340,6024.47119
 15.307500,6024.48340,6024.47119
 15.310000,6024.48340,6024.50635
 15.312500,6024.48340,6024.47363
 15.315000,6024.48340,6024.47363
 15.317500,6024.48340,6024.50928
 15.320000,6024.48340,6024.50928
 15.322500,6024.48340,6024.47119
 15.325000,6024.48340,6024.50732
 15.327500,6024.48340,6024.50732
 15.330000,6024.48340,6024.47314
 15.332500,6024.48340,6024.47021
 15.335000,6024.48340,6024.47217
 15.337500,6024.48340,6024.47021
 15.340000,6024.48340,6024.47021
 15.342500,6024.48340,6024.47168
 15.345000,6024.48340,6024.46875
 15.347500,6024.48340,6024.46875
 15.350000,6024.48340,6024.50684
 15.352500,6024.48340,6024.47119
 15.355000,6024.48340,6024.47119
 15.357500,6024.48340,6024.47119
 15.360000,6024.48340,6024.46826
 15.362500,6024.48340,6024.46826
 15.365000,6024.48340,6024.47314
 15.367500,6024.48340,6024.47021
 15.370000,6024.48340,6024.47021
 15.372500,6024.48340,6024.50781
 15.375000,6024.48340,6024.47217
 15.377500,6024.48340,6024.50830
 15.380000,6024.48340,6024.50830
 15.382500,6024.48340,6024.47168
 15.385000,6024.48340,6024.50635
 15.387500,6024.48340,6024.50635
 15.390000,6024.48340,6024.47363
 15.392500,6024.48340,6024.47168
 15.395000,6024.48340,6024.50928
 15.397500,6024.48340,6024.46875
 15.400000,8988.50684,6024.50732
 15.402500,8988.50684,6024.50732
 15.405000,8988.50684,7656.67480
 15.407500,8988.50684,8719.62598
 15.410000,8988.50684,8867.68066
 15.412500,8988.50684,8867.68066
 15.415000,8988.50684,8934.22559
 15.417500,8988.50684,8964.09277
 15.420000,8988.50684,8983.60840
 15.422500,8988.50684,8986.23047
 15.425000,8988.50684,8986.23047
 15.427500,8988.50684,8987.52930
 15.430000,8988.50684,8988.04102
 15.432500,8988.50684,8988.30469
 15.435000,8988.50684,8988.44531
 15.437500,8988.50684,8988.44531
 15.440000,8988.50684,8988.51270
 15.442500,8988.50684,8988.51758
 15.445000,8988.50684,8988.52344
 15.447500,8988.50684,8988.49902
 15.450000,8988.50684,8988.49902
 15.452500,8988.50684,8988.49902
 15.455000,8988.50684,8988.49121
 15.457500,8988.50684,8988.49121
 15.460000,8988.50684,8988.51953
 15.462500,8988.50684,8988.49023
 15.465000,8988.50684,8988.50977
 15.467500,8988.50684,8988.50000
 15.470000,8988.50684,8988.50879
 15.472500,8988.50684,8988.51660
 15.475000,8988.50684,8988.51660
 15.477500,8988.50684,8988.49512
 15.480000,8988.50684,8988.51465
 15.482500,8988.50684,8988.51465
 15.485000,8988.50684,8988.49707
 15.487500,8988.50684,8988.50879
 15.490000,8988.50684,8988.51562
 15.492500,8988.50684,8988.49609
 15.495000,8988.50684,8988.51562
 15.497500,8988.50684,8988.51562
 15.500000,8988.50684,8988.49609
 15.502500,8988.50684,8988.50879
 15.505000,8988.50684,8988.51465
 15.507500,8988.50684,8988.49609
 15.510000,8988.50684,8988.50879
 15.512500,8988.50684,8988.51562
 15.515000,8988.50684,8988.49707
 15.517500,8988.50684,8988.51562
 15.520000,8988.50684,8988.49609
 15.522500,8988.50684,8988.49609
 15.525000,8988.50684,8988.50879
 15.527500,8988.50684,8988.49707
 15.530000,8988.50684,8988.49707
 15.532500,8988.50684,8988.51465
 15.535000,8988.50684,8988.51465
 15.537500,8988.50684,8988.50879
 15.540000,8988.50684,8988.51465
 15.542500,8988.50684,8988.51465
 15.545000,8988.50684,8988.49609
 15.547500,8988.50684,8988.50879
 15.550000,8988.50684,8988.51562
 15.552500,8988.50684,8988.49707
 15.555000,8988.50684,8988.50879
 15.557500,8988.50684,8988.49609
 15.560000,8988.50684,8988.49609
 15.562500,8988.50684,8988.51465
 15.565000,8988.50684,8988.51465
 15.567500,8988.50684,8988.49609
 15.570000,8988.50684,8988.51465
 15.572500,8988.50684,8988.51465
 15.575000,8988.50684,8988.50879
 15.577500,8988.50684,8988.50879
 15.580000,8988.50684,8988.49609
 15.582500,8988.50684,8988.49609
 15.585000,8988.50684,8988.51562
 15.587500,8988.50684,8988.51562
 15.590000,8988.50684,8988.49609
 15.592500,8988.50684,8988.50879
 15.595000,8988.50684,8988.51562
 15.597500,3164.01807,8988.50879
 15.600000,3164.01807,8988.51562
 15.602500,3164.01807,7068.27930
 15.605000,3164.01807,7068.27930
 15.607500,3164.01807,5781.12305
 15.610000,3164.01807,4918.31934
 15.612500,3164.01807,4340.00293
 15.615000,3164.01807,3952.24023
 15.617500,3164.01807,3692.43799
 15.620000,3164.01807,3401.43848
 15.622500,3164.01807,3401.43848
 15.625000,3164.01807,3270.68188
 15.627500,3164.01807,3235.54443
 15.630000,3164.01807,3235.54443
 15.632500,3164.01807,3196.14990
 15.635000,3164.01807,3185.55688
 15.637500,3164.01807,3178.45166
 15.640000,3164.01807,3178.45166
 15.642500,3164.01807,3170.52539
 15.645000,3164.01807,3168.35986
 15.647500,3164.01807,3168.35986
 15.650000,3164.01807,3166.91919
 15.652500,3164.01807,3165.32837
 15.655000,3164.01807,3164.89355
 15.657500,3164.01807,3164.60327
 15.660000,3164.01807,3164.60327
 15.662500,3164.01807,3164.41553
 15.665000,3164.01807,3164.28394
 15.667500,3164.01807,3164.13721
 15.670000,3164.01807,3164.09546
 15.672500,3164.01807,3164.07227
 15.675000,3164.01807,3164.05005
 15.677500,3164.01807,3164.04028
 15.680000,3164.01807,3164.04028
 15.682500,3164.01807,3164.06006
 15.685000,3164.01807,3163.98608
 15.687500,3164.01807,3164.04395
 15.690000,3164.01807,3164.02368
 15.692500,3164.01807,3164.02368
 15.695000,3164.01807,3164.02197
 15.697500,3164.01807,3164.03931
 15.700000,3164.01807,3164.01270
 15.702500,3164.01807,3164.00562
 15.705000,3164.01807,3164.01538
 15.707500,3164.01807,3164.01538
 15.710000,3164.01807,3164.01270
 15.712500,3164.01807,3163.98730
 15.715000,3164.01807,3164.03394
 15.717500,3164.01807,3164.03394
 15.720000,3164.01807,3164.01611
 15.722500,3164.01807,3164.02393
 15.725000,3164.01807,3164.02393
 15.727500,3164.01807,3164.02246
 15.730000,3164.01807,3164.02246
 15.732500,3164.01807,3164.01782
 15.735000,3164.01807,3164.01538
 15.737500,3164.01807,3164.01465
 15.740000,3164.01807,3164.01611
 15.742500,3164.01807,3164.04419
 15.745000,3164.01807,3164.01050
 15.747500,3164.01807,3163.97925
 15.750000,3164.01807,3164.03857
 15.752500,3164.01807,3164.03857
 15.755000,3164.01807,3164.01343
 15.757500,3164.01807,3164.02051
 15.760000,3164.01807,3164.03760
 15.762500,3164.01807,3164.03760
 15.765000,3164.01807,3164.00562
 15.767500,3164.01807,3164.01538
 15.770000,3164.01807,3164.01538
 15.772500,3164.01807,3164.00757
 15.775000,3164.01807,3163.98535
 15.777500,3164.01807,3163.98535
 15.780000,3164.01807,3164.04639
 15.782500,3164.01807,3164.08716
 15.785000,3164.01807,3163.94946
 15.787500,3164.01807,3164.01001
 15.790000,3164.01807,3164.01001
 15.792500,3164.01807,3164.02075
 15.795000,3164.01807,3164.03564
 15.797500,6394.93018,3164.02075
 15.800000,6394.93018,3164.02075
 15.802500,6394.93018,4943.18799
 15.805000,6394.93018,5742.61768
 15.807500,6394.93018,5742.61768
 15.810000,6394.93018,6101.84277
 15.812500,6394.93018,6335.75586
 15.815000,6394.93018,6368.34473
 15.817500,6394.93018,6382.99561
 15.820000,6394.93018,6382.99561
 15.822500,6394.93018,6389.55615
 15.825000,6394.93018,6393.86865
 15.827500,6394.93018,6394.43652
 15.830000,6394.93018,6394.43652
 15.832500,6394.93018,6394.69629
 15.835000,6394.93018,6394.87891
 15.837500,6394.93018,6394.87842
 15.840000,6394.93018,6394.95117
 15.842500,6394.93018,6394.92676
 15.845000,6394.93018,6394.92676
 15.847500,6394.93018,6394.89697
 15.850000,6394.93018,6394.95264
 15.852500,6394.93018,6394.93652
 15.855000,6394.93018,6394.95410
 15.857500,6394.93018,6394.93359
 15.860000,6394.93018,6394.93359
 15.862500,6394.93018,6394.90039
 15.865000,6394.93018,6394.93750
 15.867500,6394.93018,6394.93750
 15.870000,6394.93018,6394.95361
 15.872500,6394.93018,6394.93115
 15.875000,6394.93018,6394.93115
 15.877500,6394.93018,6394.89648
 15.880000,6394.93018,6394.95654
 15.882500,6394.93018,6394.91016
 15.885000,6394.93018,6394.91016
 15.887500,6394.93018,6394.92529
 15.890000,6394.93018,6394.89795
 15.892500,6394.93018,6394.89795
 15.895000,6394.93018,6394.96143
 15.897500,6394.93018,6394.89795
 15.900000,6394.93018,6394.95264
 15.902500,6394.93018,6394.95264
 15.905000,6394.93018,6394.90576
 15.907500,6394.93018,6394.95410
 15.910000,6394.93018,6394.95410
 15.912500,6394.93018,6394.89648
 15.915000,6394.93018,6394.95605
 15.917500,6394.93018,6394.94287
 15.920000,6394.93018,6394.94287
 15.922500,6394.93018,6394.95312
 15.925000,6394.93018,6394.92529
 15.927500,6394.93018,6394.92529
 15.930000,6394.93018,6394.89746
 15.932500,6394.93018,6394.93262
 15.935000,6394.93018,6394.89795
 15.937500,6394.93018,6394.89795
 15.940000,6394.93018,6394.95215
 15.942500,6394.93018,6394.90625
 15.945000,6394.93018,6394.94238
 15.947500,6394.93018,6394.92969
 15.950000,6394.93018,6394.92969
 15.952500,6394.93018,6394.90088
 15.955000,6394.93018,6394.94238
 15.957500,6394.93018,6394.92139
 15.960000,6394.93018,6394.92139
 15.962500,6394.93018,6394.94385
 15.965000,6394.93018,6394.92480
 15.967500,6394.93018,6394.93604
 15.970000,6394.93018,6394.93604
 15.972500,6394.93018,6394.94922
 15.975000,6394.93018,6394.92432
 15.977500,6394.93018,6394.95361
 15.980000,6394.93018,6394.92139
 15.982500,6394.93018,6394.92139
 15.985000,6394.93018,6394.90820
 15.987500,6394.93018,6394.92773
 15.990000,6394.93018,6394.92773
 15.992500,6394.93018,6394.89600
 15.995000,6394.93018,6394.93848
 15.997500,6394.93018,6394.93848
 16.000000,6268.43311,6394.95508
 16.002500,6268.43311,6353.22412
 16.005000,6268.43311,6325.23779
 16.007500,6268.43311,6325.23779
 16.010000,6268.43311,6306.56396
 16.012500,6268.43311,6293.97852
 16.015000,6268.43311,6285.52002
 16.017500,6268.43311,6276.13281
 16.020000,6268.43311,6276.13281
 16.022500,6268.43311,6273.56055
 16.025000,6268.43311,6270.75586
 16.027500,6268.43311,6270.75586
 16.030000,6268.43311,6269.49902
 16.032500,6268.43311,6269.49902
 16.035000,6268.43311,6268.95117
 16.037500,6268.43311,6268.95117
 16.040000,6268.43311,6268.72998
 16.042500,6268.43311,6268.63574
 16.045000,6268.43311,6268.58008
 16.047500,6268.43311,6268.52100
 16.050000,6268.43311,6268.48877
 16.052500,6268.43311,6268.48877
 16.055000,6268.43311,6268.46094
 16.057500,6268.43311,6268.43018
 16.060000,6268.43311,6268.47021
 16.062500,6268.43311,6268.44336
 16.065000,6268.43311,6268.46387
 16.067500,6268.43311,6268.42920
 16.070000,6268.43311,6268.42920
 16.072500,6268.43311,6268.41211
 16.075000,6268.43311,6268.46289
 16.077500,6268.43311,6268.42822
 16.080000,6268.43311,6268.41113
 16.082500,6268.43311,6268.46191
 16.085000,6268.43311,6268.40137
 16.087500,6268.43311,6268.40137
 16.090000,6268.43311,6268.43262
 16.092500,6268.43311,6268.43262
 16.095000,6268.43311,6268.39990
 16.097500,6268.43311,6268.43750
 16.100000,6268.43311,6268.43750
 16.102500,6268.43311,6268.38086
 16.105000,6268.43311,6268.44531
 16.107500,6268.43311,6268.44189
 16.110000,6268.43311,6268.44531
 16.112500,6268.43311,6268.44531
 16.115000,6268.43311,6268.42383
 16.117500,6268.43311,6268.43896
 16.120000,6268.43311,6268.42773
 16.122500,6268.43311,6268.42773
 16.125000,6268.43311,6268.40820
 16.127500,6268.43311,6268.45605
 16.130000,6268.43311,6268.42627
 16.132500,6268.43311,6268.42188
 16.135000,6268.43311,6268.46094
 16.137500,6268.43311,6268.42236
 16.140000,6268.43311,6268.41113
 16.142500,6268.43311,6268.46045
 16.145000,6268.43311,6268.40283
 16.147500,6268.43311,6268.46436
 16.150000,6268.43311,6268.46436
 16.152500,6268.43311,6268.43262
 16.155000,6268.43311,6268.46533
 16.157500,6268.43311,6268.46533
 16.160000,6268.43311,6268.43359
 16.162500,6268.43311,6268.40283
 16.165000,6268.43311,6268.46484
 16.167500,6268.43311,6268.40234
 16.170000,6268.43311,6268.46484
 16.172500,6268.43311,6268.46484
 16.175000,6268.43311,6268.43311
 16.177500,6268.43311,6268.40186
 16.180000,6268.43311,6268.46484
 16.182500,6268.43311,6268.43311
