time[s],setpoint[kRPM],velocity[kRPM]
40.990677,2615.18,2613.29
40.99592,2615.18,2613.43
41.001118,2796.32,2613.71
41.00641,2796.32,2614.0
41.011734,2796.32,2615.86
41.016953,2796.32,2619.29
41.022194,2796.32,2625.14
41.02741,2796.32,2633.29
41.032654,2796.32,2643.29
41.037857,2796.32,2655.29
41.04309,2796.32,2669.14
41.048347,2796.32,2684.57
41.05353,2796.32,2700.71
41.058723,2796.32,2717.57
41.06394,2796.32,2734.0
41.069145,2796.32,2749.14
41.074394,2796.32,2762.86
41.079674,2796.32,2774.71
41.08494,2796.32,2784.86
41.090233,2796.32,2793.57
41.09555,2796.32,2800.57
41.10081,2796.32,2805.71
41.106018,2796.32,2809.57
41.111256,2796.32,2812.14
41.116478,2796.32,2814.29
41.121628,2796.32,2815.29
41.126797,2796.32,2815.14
41.131935,2796.32,2814.57
41.137054,2796.32,2813.86
41.1422,2796.32,2812.71
41.147312,2796.32,2811.86
41.152435,2796.32,2810.0
41.15756,2796.32,2808.43
41.162685,2796.32,2807.14
41.16783,2796.32,2805.14
41.17295,2796.32,2803.57
41.178112,2796.32,2802.29
41.183285,2796.32,2800.57
41.188465,2796.32,2799.14
41.193657,2796.32,2798.29
41.198837,2796.32,2797.0
41.204033,2796.32,2795.86
41.20925,2796.32,2795.29
41.214478,2796.32,2794.71
41.219696,2796.32,2793.71
41.22492,2796.32,2793.43
41.230118,2796.32,2793.14
41.235313,2796.32,2792.57
41.24056,2796.32,2792.43
41.245773,2796.32,2792.43
41.250935,2796.32,2792.29
41.25613,2796.32,2792.14
41.26136,2796.32,2792.43
41.26664,2796.32,2792.43
41.27188,2796.32,2792.29
41.277134,2796.32,2792.57
41.282368,2796.32,2792.86
41.287655,2796.32,2792.71
41.29294,2796.32,2792.71
41.298218,2796.32,2793.14
41.30347,2796.32,2793.14
41.30874,2796.32,2793.0
41.313934,2796.32,2793.43
41.319103,2796.32,2793.57
41.324368,2796.32,2793.29
41.32958,2796.32,2793.57
41.334824,2796.32,2793.71
41.340046,2796.32,2793.71
41.34523,2796.32,2793.57
41.35039,2796.32,2794.0
41.355614,2796.32,2793.86
41.360825,2796.32,2793.71
41.366055,2796.32,2793.86
41.37127,2796.32,2794.14
41.376522,2796.32,2793.86
41.38179,2796.32,2793.86
41.386986,2796.32,2794.14
41.392174,2796.32,2794.0
41.397404,2796.32,2793.86
41.40268,2796.32,2794.14
41.407978,2796.32,2794.29
41.413357,2796.32,2793.86
41.41863,2796.32,2794.0
41.423973,2796.32,2794.14
41.42926,2796.32,2794.14
41.434574,2796.32,2793.86
41.439796,2796.32,2794.0
41.445004,2796.32,2794.29
41.45027,2796.32,2794.0
41.455486,2796.32,2793.86
41.460693,2796.32,2794.29
41.46611,2796.32,2794.14
41.471436,2796.32,2793.86
41.47669,2796.32,2794.0
41.481995,2796.32,2794.14
41.487186,2796.32,2794.0
41.492363,2796.32,2794.0
41.497585,2796.32,2794.14
41.502808,2796.32,2794.14
41.507988,2796.32,2793.86
41.513153,2796.32,2794.14
41.51841,2796.32,2794.29
41.523693,2796.32,2794.0
41.529015,2796.32,2794.0
41.53426,2796.32,2794.29
41.539776,2796.32,2794.29
41.544975,2796.32,2794.0
41.55018,2796.32,2794.14
41.555325,2796.32,2794.43
41.5605,2796.32,2794.0
41.56564,2796.32,2794.29
41.57083,2796.32,2794.43
41.57604,2796.32,2794.29
41.581303,2796.32,2794.14
41.58646,2796.32,2794.57
41.591637,2796.32,2794.29
41.596813,2796.32,2794.14
41.601974,2796.32,2794.43
41.607155,2796.32,2794.43
41.61233,2796.32,2794.14
41.61746,2796.32,2794.43
41.622635,2796.32,2794.43
41.62781,2796.32,2794.14
41.632896,2796.32,2794.43
41.638042,2796.32,2794.43
41.64319,2796.32,2794.14
41.64828,2796.32,2794.43
41.653484,2796.32,2794.43
41.65866,2796.32,2794.14
41.663876,2796.32,2794.29
41.669125,2796.32,2794.57
41.67442,2796.32,2794.29
41.67971,2796.32,2794.14
41.68492,2796.32,2794.43
41.690346,2796.32,2794.57
41.69577,2796.32,2794.29
41.701027,2796.32,2794.29
41.706303,2796.32,2794.57
41.71173,2796.32,2794.57
41.71695,2796.32,2794.14
41.72216,2796.32,2794.29
41.72737,2796.32,2794.57
41.73266,2796.32,2794.43
41.737957,2796.32,2794.29
41.74335,2796.32,2794.43
41.7487,2796.32,2794.71
41.75399,2796.32,2794.29
41.759174,2796.32,2794.43
41.764416,2796.32,2794.71
41.769634,2796.32,2794.57
41.774937,2796.32,2794.29
41.78021,2796.32,2794.43
41.785404,2796.32,2794.57
41.79061,2796.32,2794.29
41.79588,2796.32,2794.29
41.8011,2796.32,2794.57
41.806393,2796.32,2794.43
41.81165,2796.32,2794.14
41.816902,2796.32,2794.43
41.822166,2796.32,2794.43
41.827396,2796.32,2794.14
41.832832,2796.32,2794.29
41.838135,2796.32,2794.43
41.843555,2796.32,2794.43
41.8488,2796.32,2794.29
41.85399,2796.32,2794.43
41.859158,2796.32,2794.57
41.86439,2796.32,2794.43
41.86964,2796.32,2794.43
41.87491,2796.32,2794.57
41.88016,2796.32,2794.71
41.88541,2796.32,2794.29
41.89066,2796.32,2794.57
41.89586,2796.32,2794.86
41.901028,2796.32,2794.43
41.90644,2796.32,2794.29
41.911674,2796.32,2794.57
41.916824,2796.32,2794.57
41.92207,2796.32,2794.29
41.927498,2796.32,2794.43
41.93292,2796.32,2794.71
41.93821,2796.32,2794.57
41.943474,2796.32,2794.29
41.948753,2796.32,2794.57
41.953945,2796.32,2794.71
41.959152,2796.32,2794.57
41.964375,2796.32,2794.71
41.96957,2796.32,2795.0
41.974854,2796.32,2794.71
41.98012,2796.32,2794.71
41.985283,2796.32,2795.0
41.99054,2796.32,2794.86
41.995956,2796.32,2794.57
42.001244,2183.39,2794.86
42.006527,2183.39,2794.57
42.01183,2183.39,2792.86
42.017063,2183.39,2789.43
42.02231,2183.39,2784.86
42.027527,2183.39,2777.86
42.032753,2183.39,2769.57
42.037933,2183.39,2760.29
42.043156,2183.39,2748.86
42.048443,2183.39,2737.0
42.053703,2183.39,2723.43
42.058933,2183.39,2709.43
42.064156,2183.39,2694.29
42.06936,2183.39,2678.29
42.0746,2183.39,2661.86
42.07981,2183.39,2644.57
42.08501,2183.39,2626.71
42.09025,2183.39,2608.57
42.095444,2183.39,2589.57
42.100685,2183.39,2570.57
42.1059,2183.39,2550.57
42.111183,2183.39,2530.43
42.11642,2183.39,2510.0
42.12173,2183.39,2488.86
42.12708,2183.39,2467.71
42.13229,2183.39,2446.57
42.13756,2183.39,2425.14
42.14276,2183.39,2403.86
42.14795,2183.39,2382.29
42.15317,2183.39,2360.57
42.158363,2183.39,2339.43
42.16356,2183.39,2317.71
42.16876,2183.39,2295.71
42.17396,2183.39,2273.71
42.179157,2183.39,2252.86
42.1844,2183.39,2232.57
42.189617,2183.39,2214.14
42.194874,2183.39,2198.43
42.20005,2183.39,2185.29
42.205276,2183.39,2174.57
42.21046,2183.39,2166.0
42.215736,2183.39,2158.86
42.22097,2183.39,2153.71
42.22621,2183.39,2150.57
42.231396,2183.39,2148.43
42.236664,2183.39,2147.14
42.241905,2183.39,2147.57
42.247173,2183.39,2148.29
42.252403,2183.39,2149.43
42.257656,2183.39,2151.71
42.2629,2183.39,2153.86
42.268154,2183.39,2156.0
42.273384,2183.39,2159.14
42.278595,2183.39,2161.57
42.283813,2183.39,2163.71
42.289104,2183.39,2166.86
42.2943,2183.39,2169.0
42.29968,2183.39,2170.86
42.304886,2183.39,2173.86
42.310062,2183.39,2174.71
42.315228,2183.39,2176.57
42.320374,2183.39,2178.29
42.325546,2183.39,2179.0
42.3307,2183.39,2180.29
42.335815,2183.39,2181.43
42.340923,2183.39,2181.86
42.346054,2183.39,2182.43
42.351192,2183.39,2183.29
42.35631,2183.39,2183.29
42.361443,2183.39,2183.14
42.366577,2183.39,2183.71
42.37174,2183.39,2183.71
42.376884,2183.39,2183.29
42.38205,2183.39,2183.43
42.38716,2183.39,2183.71
42.39233,2183.39,2183.0
42.39747,2183.39,2182.86
42.40258,2183.39,2183.29
42.407692,2183.39,2182.71
42.412796,2183.39,2182.14
42.41792,2183.39,2182.71
42.423103,2183.39,2182.29
42.428337,2183.39,2181.57
42.433613,2183.39,2182.29
42.43886,2183.39,2181.86
42.444107,2183.39,2181.14
42.449387,2183.39,2182.0
42.454536,2183.39,2181.57
42.459778,2183.39,2180.86
42.464928,2183.39,2181.57
42.470097,2183.39,2181.43
42.47528,2183.39,2180.71
42.480434,2183.39,2181.0
42.485588,2183.39,2181.43
42.490692,2183.39,2180.71
42.49587,2183.39,2180.86
42.50096,2183.39,2181.29
42.506054,2183.39,2180.86
42.51121,2183.39,2180.86
42.516354,2183.39,2181.43
42.521458,2183.39,2181.14
42.526554,2183.39,2180.71
42.531696,2183.39,2181.43
42.53682,2183.39,2181.43
42.542034,2183.39,2180.71
42.54722,2183.39,2181.29
42.55238,2183.39,2181.71
42.557594,2183.39,2180.86
42.562786,2183.39,2181.14
42.567963,2183.39,2181.71
42.57313,2183.39,2181.14
42.57834,2183.39,2181.29
42.58357,2183.39,2182.0
42.58883,2183.39,2181.14
42.59412,2183.39,2181.43
42.599415,2183.39,2181.86
42.604656,2183.39,2181.29
42.609917,2183.39,2181.57
42.615204,2183.39,2182.0
42.620476,2183.39,2181.14
42.62571,2183.39,2181.71
42.630974,2183.39,2182.0
42.63622,2183.39,2181.29
42.641476,2183.39,2181.71
42.646736,2183.39,2182.14
42.651955,2183.39,2181.29
42.657158,2183.39,2181.71
42.66258,2183.39,2182.14
42.667873,2183.39,2181.14
42.673103,2183.39,2181.86
42.678387,2183.39,2181.86
42.683613,2183.39,2181.43
42.68883,2183.39,2181.71
42.694027,2183.39,2182.0
42.69927,2183.39,2181.43
42.704514,2183.39,2181.86
42.70979,2183.39,2182.0
42.715088,2183.39,2181.43
42.720352,2183.39,2182.0
42.725647,2183.39,2181.86
42.730865,2183.39,2181.43
42.736122,2183.39,2182.0
42.741405,2183.39,2181.86
42.74684,2183.39,2181.43
42.752136,2183.39,2182.29
42.757374,2183.39,2181.86
42.76273,2183.39,2181.29
42.76811,2183.39,2182.29
42.7734,2183.39,2181.29
42.77871,2183.39,2181.57
42.78397,2183.39,2182.0
42.789223,2183.39,2181.43
42.794487,2183.39,2181.43
42.79975,2183.39,2182.14
42.804916,2183.39,2181.29
42.810204,2183.39,2181.57
42.815468,2183.39,2182.0
42.82074,2183.39,2181.43
42.826042,2183.39,2181.57
42.831245,2183.39,2182.0
42.836487,2183.39,2181.43
42.841705,2183.39,2181.71
42.8469,2183.39,2182.14
42.852077,2183.39,2181.57
42.857327,2183.39,2181.71
42.862705,2183.39,2182.29
42.86793,2183.39,2181.57
42.87315,2183.39,2182.0
42.878426,2183.39,2182.29
42.8837,2183.39,2181.57
42.88892,2183.39,2182.14
42.89411,2183.39,2182.43
42.899395,2183.39,2181.71
42.904667,2183.39,2182.0
42.909943,2183.39,2182.43
42.915226,2183.39,2181.57
42.92051,2183.39,2182.29
42.92578,2183.39,2182.29
42.93105,2183.39,2181.71
42.936234,2183.39,2182.14
42.94142,2183.39,2182.43
42.9466,2183.39,2181.71
42.95186,2183.39,2182.14
42.957016,2183.39,2182.57
42.962273,2183.39,2181.71
42.967693,2183.39,2182.29
42.97292,2183.39,2182.29
42.978207,2183.39,2181.71
42.983418,2183.39,2182.29
42.988613,2183.39,2182.43
42.99381,2183.39,2181.71
42.999035,2183.39,2182.29
43.00435,2802.6,2182.43
43.009533,2802.6,2182.29
43.01472,2802.6,2184.0
43.019886,2802.6,2187.43
43.025085,2802.6,2192.71
43.03028,2802.6,2200.57
43.035454,2802.6,2210.57
43.040634,2802.6,2222.0
43.045876,2802.6,2236.0
43.051064,2802.6,2250.57
43.056393,2802.6,2267.71
43.061626,2802.6,2285.29
43.06688,2802.6,2304.29
43.072067,2802.6,2323.14
43.077343,2802.6,2343.57
43.082565,2802.6,2363.86
43.08775,2802.6,2384.14
43.092907,2802.6,2405.43
43.098083,2802.6,2426.14
43.10327,2802.6,2447.0
43.108475,2802.6,2468.14
43.113815,2802.6,2490.14
43.11904,2802.6,2510.14
43.124336,2802.6,2531.29
43.12957,2802.6,2551.86
43.13479,2802.6,2571.86
43.140015,2802.6,2592.29
43.145214,2802.6,2612.14
43.150368,2802.6,2631.43
43.155533,2802.6,2650.57
43.1607,2802.6,2670.29
43.166077,2802.6,2689.71
43.171227,2802.6,2708.29
43.176346,2802.6,2726.71
43.181534,2802.6,2745.14
43.186687,2802.6,2762.43
43.19184,2802.6,2778.57
43.196968,2802.6,2791.86
43.202114,2802.6,2803.0
43.2072,2802.6,2811.86
43.212376,2802.6,2819.14
43.21758,2802.6,2824.71
43.22279,2802.6,2828.43
43.228104,2802.6,2830.71
43.233383,2802.6,2831.71
43.238667,2802.6,2831.86
43.243877,2802.6,2831.0
43.249077,2802.6,2829.71
43.254284,2802.6,2828.14
43.259644,2802.6,2825.43
43.264893,2802.6,2822.29
43.27012,2802.6,2820.57
43.275364,2802.6,2817.71
43.28061,2802.6,2814.71
43.28587,2802.6,2812.57
43.291138,2802.6,2810.43
43.296417,2802.6,2807.86
43.30168,2802.6,2806.0
43.306915,2802.6,2804.43
43.312172,2802.6,2802.57
43.317467,2802.6,2801.14
43.322803,2802.6,2800.14
43.328033,2802.6,2799.14
43.33324,2802.6,2798.14
43.338417,2802.6,2797.57
43.34357,2802.6,2797.29
43.348743,2802.6,2796.57
43.353867,2802.6,2796.43
43.359005,2802.6,2796.43
43.364136,2802.6,2796.0
43.369255,2802.6,2796.14
43.374397,2802.6,2796.29
43.379536,2802.6,2796.14
43.38466,2802.6,2796.29
43.389893,2802.6,2796.71
43.395092,2802.6,2796.71
43.40045,2802.6,2796.71
43.405647,2802.6,2797.14
43.410805,2802.6,2797.29
43.415943,2802.6,2797.29
43.421078,2802.6,2797.57
43.42623,2802.6,2798.0
43.43136,2802.6,2797.86
43.436527,2802.6,2798.14
43.441788,2802.6,2798.43
43.44716,2802.6,2798.43
43.452366,2802.6,2798.43
43.457603,2802.6,2798.86
43.462807,2802.6,2798.86
43.468014,2802.6,2798.71
43.473206,2802.6,2798.86
43.47839,2802.6,2799.14
43.48362,2802.6,2798.86
43.48879,2802.6,2799.0
43.49394,2802.6,2799.29
43.499084,2802.6,2799.0
43.50421,2802.6,2799.0
43.509365,2802.6,2799.43
43.514526,2802.6,2799.14
43.519638,2802.6,2799.0
43.524784,2802.6,2799.29
43.529907,2802.6,2799.29
43.535126,2802.6,2799.0
43.54033,2802.6,2799.29
43.545673,2802.6,2799.29
43.5509,2802.6,2799.0
43.556152,2802.6,2799.14
43.5614,2802.6,2799.43
43.5667,2802.6,2799.29
43.57193,2802.6,2799.0
43.577175,2802.6,2799.29
43.582424,2802.6,2799.43
43.587646,2802.6,2799.0
43.592842,2802.6,2799.14
43.598064,2802.6,2799.29
43.60328,2802.6,2799.14
43.608444,2802.6,2799.14
43.613636,2802.6,2799.43
43.618843,2802.6,2799.43
43.624065,2802.6,2799.14
43.629253,2802.6,2799.57
43.6345,2802.6,2799.57
43.63974,2802.6,2799.29
43.644905,2802.6,2799.43
43.650093,2802.6,2799.71
43.65532,2802.6,2799.57
43.660564,2802.6,2799.43
43.66585,2802.6,2799.71
43.67114,2802.6,2799.71
43.676437,2802.6,2799.43
43.681644,2802.6,2799.57
43.686897,2802.6,2799.71
43.692303,2802.6,2799.71
43.69761,2802.6,2799.43
43.70285,2802.6,2799.57
43.70804,2802.6,2799.86
43.713234,2802.6,2799.43
43.718433,2802.6,2799.57
43.72364,2802.6,2799.71
43.728806,2802.6,2799.71
43.73403,2802.6,2799.43
43.739277,2802.6,2799.71
43.74456,2802.6,2799.71
43.749855,2802.6,2799.57
43.755108,2802.6,2799.57
43.760357,2802.6,2800.0
43.7656,2802.6,2799.86
43.770824,2802.6,2799.71
43.776077,2802.6,2800.14
43.78136,2802.6,2800.14
43.786785,2802.6,2799.86
43.79207,2802.6,2799.86
43.79735,2802.6,2800.14
43.802723,2802.6,2800.14
43.808094,2802.6,2799.86
43.81339,2802.6,2799.86
43.818604,2802.6,2800.14
43.823822,2802.6,2800.0
43.829025,2802.6,2799.86
43.834198,2802.6,2800.14
43.839466,2802.6,2800.0
43.84475,2802.6,2799.71
43.850006,2802.6,2800.0
43.85525,2802.6,2800.14
43.860657,2802.6,2800.0
43.865948,2802.6,2799.86
43.871174,2802.6,2800.14
43.876446,2802.6,2800.29
43.881767,2802.6,2800.0
43.887207,2802.6,2800.0
43.89251,2802.6,2800.14
43.897743,2802.6,2800.29
43.902935,2802.6,2800.0
43.90835,2802.6,2800.0
43.91355,2802.6,2800.29
43.91876,2802.6,2800.29
43.923958,2802.6,2800.0
43.929123,2802.6,2800.29
43.93437,2802.6,2800.29
43.939728,2802.6,2800.0
43.944935,2802.6,2800.14
43.95024,2802.6,2800.43
43.95553,2802.6,2800.29
43.960983,2802.6,2800.14
43.966305,2802.6,2800.29
43.97156,2802.6,2800.57
43.976784,2802.6,2800.29
43.982025,2802.6,2800.14
43.987267,2802.6,2800.43
43.99251,2802.6,2800.43
43.997765,2802.6,2800.14
44.002956,4041.71,2800.29
44.008293,4041.71,2801.0
44.013596,4041.71,2802.57
44.018814,4041.71,2806.0
44.024044,4041.71,2811.86
44.029236,4041.71,2820.0
44.034428,4041.71,2829.86
44.03967,4041.71,2841.71
44.04484,4041.71,2855.29
44.050102,4041.71,2870.71
44.055378,4041.71,2887.43
44.06065,4041.71,2905.29
44.065952,4041.71,2924.0
44.071163,4041.71,2943.29
44.076565,4041.71,2963.86
44.081905,4041.71,2984.57
44.087368,4041.71,3006.0
44.09266,4041.71,3026.86
44.098045,4041.71,3048.43
44.103504,4041.71,3070.43
44.108692,4041.71,3091.0
44.113895,4041.71,3111.71
44.119183,4041.71,3132.43
44.12443,4041.71,3153.0
44.129734,4041.71,3173.43
44.13502,4041.71,3194.0
44.140312,4041.71,3214.14
44.145535,4041.71,3233.57
44.150726,4041.71,3252.86
44.155956,4041.71,3272.29
44.161213,4041.71,3291.29
44.166477,4041.71,3310.43
44.171722,4041.71,3329.71
44.17707,4041.71,3348.71
44.18239,4041.71,3367.57
44.18761,4041.71,3386.14
44.192875,4041.71,3404.43
44.198128,4041.71,3423.0
44.203426,4041.71,3441.71
44.208645,4041.71,3459.57
44.213818,4041.71,3477.86
44.21899,4041.71,3495.71
44.224236,4041.71,3514.0
44.22947,4041.71,3531.86
44.234726,4041.71,3550.43
44.24,4041.71,3568.71
44.24531,4041.71,3587.14
44.250607,4041.71,3605.71
44.25602,4041.71,3624.29
44.26132,4041.71,3642.86
44.266552,4041.71,3660.86
44.27177,4041.71,3679.0
44.277058,4041.71,3697.43
44.28238,4041.71,3715.71
44.287746,4041.71,3734.57
44.292988,4041.71,3752.71
44.29828,4041.71,3771.43
44.303505,4041.71,3789.43
44.30895,4041.71,3808.57
44.314175,4041.71,3826.86
44.319386,4041.71,3844.71
44.32466,4041.71,3863.29
44.330063,4041.71,3882.0
44.33534,4041.71,3900.43
44.34055,4041.71,3918.71
44.345753,4041.71,3936.71
44.350994,4041.71,3955.14
44.35624,4041.71,3972.71
44.36144,4041.71,3989.14
44.366688,4041.71,4003.43
44.37188,4041.71,4015.86
44.37705,4041.71,4025.43
44.382294,4041.71,4033.86
44.387486,4041.71,4039.86
44.392666,4041.71,4044.43
44.397972,4041.71,4047.43
44.40326,4041.71,4049.57
44.408566,4041.71,4050.14
44.413784,4041.71,4050.29
44.418983,4041.71,4049.43
44.4242,4041.71,4048.29
44.429398,4041.71,4046.57
44.434593,4041.71,4044.86
44.439835,4041.71,4042.71
44.445004,4041.71,4040.57
44.450245,4041.71,4038.43
44.455433,4041.71,4036.29
44.460697,4041.71,4034.29
44.465996,4041.71,4032.14
44.471195,4041.71,4030.57
44.476456,4041.71,4028.71
44.481705,4041.71,4027.43
44.48695,4041.71,4026.14
44.49222,4041.71,4025.0
44.49751,4041.71,4024.0
44.50277,4041.71,4023.29
44.50797,4041.71,4022.71
44.513195,4041.71,4022.14
44.518456,4041.71,4021.86
44.523746,4041.71,4021.43
44.528957,4041.71,4021.43
44.534145,4041.71,4021.14
44.53937,4041.71,4021.43
44.544678,4041.71,4021.29
44.550087,4041.71,4021.57
44.55537,4041.71,4021.57
44.56065,4041.71,4021.86
44.565926,4041.71,4021.86
44.571358,4041.71,4022.29
44.57681,4041.71,4022.43
44.582085,4041.71,4022.86
44.587517,4041.71,4022.86
44.592804,4041.71,4023.29
44.598064,4041.71,4023.29
44.603233,4041.71,4023.71
44.608486,4041.71,4023.71
44.61375,4041.71,4024.14
44.61893,4041.71,4024.14
44.624146,4041.71,4024.43
44.629433,4041.71,4024.57
44.6347,4041.71,4024.71
44.63996,4041.71,4024.86
44.6452,4041.71,4024.86
44.65071,4041.71,4025.0
44.655926,4041.71,4025.29
44.661213,4041.71,4025.29
44.66649,4041.71,4025.29
44.671856,4041.71,4025.43
44.67708,4041.71,4025.43
44.68241,4041.71,4025.71
44.687836,4041.71,4025.57
44.693054,4041.71,4025.71
44.69837,4041.71,4025.71
44.703648,4041.71,4025.86
44.70885,4041.71,4025.86
44.714138,4041.71,4026.0
44.719376,4041.71,4025.86
44.724575,4041.71,4026.14
44.729763,4041.71,4026.0
44.734947,4041.71,4026.14
44.740124,4041.71,4026.14
44.74525,4041.71,4026.29
44.750362,4041.71,4026.43
44.755573,4041.71,4026.43
44.76078,4041.71,4026.57
44.766056,4041.71,4026.43
44.771244,4041.71,4026.71
44.776413,4041.71,4026.71
44.781666,4041.71,4026.86
44.78691,4041.71,4026.86
44.792194,4041.71,4027.0
44.79816,4041.71,4027.0
44.803345,4041.71,4027.14
44.808575,4041.71,4027.14
44.813812,4041.71,4027.43
44.818996,4041.71,4027.43
44.824196,4041.71,4027.43
44.82944,4041.71,4027.57
44.834747,4041.71,4027.71
44.84002,4041.71,4027.86
44.84526,4041.71,4027.86
44.850506,4041.71,4028.0
44.85576,4041.71,4028.0
44.860924,4041.71,4028.29
44.86618,4041.71,4028.14
44.87142,4041.71,4028.29
44.876854,4041.71,4028.29
44.88215,4041.71,4028.57
44.88736,4041.71,4028.43
44.89283,4041.71,4028.57
44.898125,4041.71,4028.57
44.903416,4041.71,4028.71
44.908695,4041.71,4028.71
44.913902,4041.71,4028.86
44.91911,4041.71,4028.86
44.92433,4041.71,4029.0
44.929543,4041.71,4029.0
44.934734,4041.71,4029.0
44.939964,4041.71,4029.14
44.945198,4041.71,4029.14
44.950462,4041.71,4029.43
44.95565,4041.71,4029.29
44.960915,4041.71,4029.57
44.966183,4041.71,4029.43
44.97144,4041.71,4029.57
44.97671,4041.71,4029.57
44.982037,4041.71,4029.71
44.98731,4041.71,4029.57
44.992615,4041.71,4029.86
44.997864,4041.71,4029.86
45.003056,5238.7,4029.86
45.008327,5238.7,4030.43
45.013607,5238.7,4032.29
45.018784,5238.7,4035.57
45.024117,5238.7,4041.71
45.02938,5238.7,4049.57
45.034634,5238.7,4059.86
45.039883,5238.7,4071.71
45.045055,5238.7,4085.29
45.050343,5238.7,4100.29
45.055603,5238.7,4116.71
45.06087,5238.7,4134.14
45.066105,5238.7,4152.29
45.071354,5238.7,4171.14
45.076805,5238.7,4191.57
45.0821,5238.7,4211.57
45.087387,5238.7,4231.71
45.092834,5238.7,4253.0
45.098152,5238.7,4273.71
45.10353,5238.7,4294.86
45.108807,5238.7,4315.29
45.114086,5238.7,4335.86
45.119453,5238.7,4356.57
45.124775,5238.7,4376.71
45.130035,5238.7,4396.57
45.135223,5238.7,4416.14
45.140472,5238.7,4435.71
45.145718,5238.7,4455.14
45.15097,5238.7,4474.57
45.156208,5238.7,4493.43
45.161465,5238.7,4512.14
45.166744,5238.7,4531.0
45.171986,5238.7,4549.57
45.177197,5238.7,4568.14
45.18242,5238.7,4586.43
45.187656,5238.7,4604.71
45.192856,5238.7,4622.86
45.19803,5238.7,4641.0
45.203278,5238.7,4658.86
45.208443,5238.7,4676.86
45.21365,5238.7,4694.71
45.218822,5238.7,4712.43
45.224037,5238.7,4730.43
45.22924,5238.7,4748.14
45.234497,5238.7,4766.14
45.239754,5238.7,4784.14
45.244934,5238.7,4801.86
45.250237,5238.7,4820.14
45.255524,5238.7,4838.57
45.260757,5238.7,4856.14
45.266006,5238.7,4874.29
45.271393,5238.7,4892.71
45.27686,5238.7,4911.43
45.28215,5238.7,4929.57
45.287495,5238.7,4948.0
45.29275,5238.7,4966.0
45.297955,5238.7,4984.0
45.303146,5238.7,5001.71
45.308422,5238.7,5019.86
45.313675,5238.7,5037.86
45.31885,5238.7,5055.86
45.324055,5238.7,5073.71
45.32928,5238.7,5091.86
45.334568,5238.7,5109.86
45.33982,5238.7,5128.14
45.345036,5238.7,5145.29
45.350307,5238.7,5161.14
45.355553,5238.7,5175.14
45.360825,5238.7,5187.0
45.36608,5238.7,5196.57
45.37128,5238.7,5204.14
45.376472,5238.7,5210.0
45.38172,5238.7,5214.29
45.38699,5238.7,5217.43
45.392426,5238.7,5219.29
45.397644,5238.7,5220.29
45.402866,5238.7,5220.43
45.408115,5238.7,5220.0
45.41342,5238.7,5219.0
45.41868,5238.7,5217.71
45.423885,5238.7,5216.14
45.42915,5238.7,5214.43
